movie_id,title,clean_title,year,genres,tags,rating_count,rating_mean,imdb_id,tmdb_id,text
5684,Naqoyqatsi (2002),Naqoyqatsi,2002,Documentary,,1,3.0,0145937,21925,Naqoyqatsi Documentary
5685,Real Women Have Curves (2002),Real Women Have Curves,2002,Comedy Drama,Girl Power,2,4.25,0296166,30309,Real Women Have Curves Comedy Drama Girl Power
5688,Tully (2000),Tully,2000,Drama,,2,2.75,0212604,20861,Tully Drama
5689,Billy Bathgate (1991),Billy Bathgate,1991,Crime Drama,,1,2.0,0101453,12647,Billy Bathgate Crime Drama
5690,Grave of the Fireflies (Hotaru no haka) (1988),Grave of the Fireflies (Hotaru no haka),1988,Animation Drama War,made me cry|orphans|beautiful|downbeat|grim|poignant|tear jerker|tragedy|tragic,16,4.1562,0095327,12477,Grave of the Fireflies (Hotaru no haka) Animation Drama War made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic
5693,Saturday Night Fever (1977),Saturday Night Fever,1977,Comedy Drama Romance,,11,3.3182,0076666,11009,Saturday Night Fever Comedy Drama Romance
5694,Staying Alive (1983),Staying Alive,1983,Comedy Drama Musical,70mm,2,2.25,0086361,10805,Staying Alive Comedy Drama Musical 70mm
5696,Urban Cowboy (1980),Urban Cowboy,1980,Drama,,3,2.3333,0081696,17496,Urban Cowboy Drama
5699,Tom Horn (1980),Tom Horn,1980,Western,,1,4.0,0080031,5917,Tom Horn Western
5700,The Pumaman (1980),The Pumaman,1980,Action Adventure Fantasy Sci-Fi,,1,0.5,0081693,31278,The Pumaman Action Adventure Fantasy Sci-Fi
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),1980,Horror Sci-Fi,,1,2.0,0081764,44932,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) Horror Sci-Fi
5706,...All the Marbles (1981),...All the Marbles,1981,Comedy Drama,,1,2.0,0081964,30709,...All the Marbles Comedy Drama
5707,Absence of Malice (1981),Absence of Malice,1981,Drama Romance,,2,3.25,0081974,19429,Absence of Malice Drama Romance
5710,Banana Joe (1981),Banana Joe,1981,Comedy,,2,2.75,0082045,11340,Banana Joe Comedy
5712,Blow Out (1981),Blow Out,1981,Mystery Thriller,,4,3.625,0082085,11644,Blow Out Mystery Thriller
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)","Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1981,Action Adventure Comedy,,1,2.5,0085327,6399,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) Action Adventure Comedy"
5721,"Chosen, The (1981)","Chosen, The",1981,Drama,In Netflix queue|Judaism,0,0.0,0082175,25773,"Chosen, The Drama In Netflix queue Judaism"
5723,Continental Divide (1981),Continental Divide,1981,Comedy Romance,,1,5.0,0082200,26560,Continental Divide Comedy Romance
5733,"Eyewitness (Janitor, The) (1981)","Eyewitness (Janitor, The)",1981,Thriller,,1,4.0,0082353,31679,"Eyewitness (Janitor, The) Thriller"
5735,Faces of Death (1978),Faces of Death,1978,Documentary Horror,,2,1.75,0077533,12237,Faces of Death Documentary Horror
5736,Faces of Death 3 (1985),Faces of Death 3,1985,Documentary Horror,,1,1.5,0121261,15901,Faces of Death 3 Documentary Horror
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)","Woman Next Door, The (Femme d'à côté, La)",1981,Drama Romance,,1,4.0,0082370,12579,"Woman Next Door, The (Femme d'à côté, La) Drama Romance"
5742,First Monday in October (1981),First Monday in October,1981,Comedy Drama,,1,4.0,0082382,85058,First Monday in October Comedy Drama
5745,"Four Seasons, The (1981)","Four Seasons, The",1981,Comedy Drama,,1,5.0,0082405,25113,"Four Seasons, The Comedy Drama"
5746,Galaxy of Terror (Quest) (1981),Galaxy of Terror (Quest),1981,Action Horror Mystery Sci-Fi,,1,5.0,0082431,28893,Galaxy of Terror (Quest) Action Horror Mystery Sci-Fi
5747,Gallipoli (1981),Gallipoli,1981,Drama War,World War I,7,4.2857,0082432,11646,Gallipoli Drama War World War I
5749,Ghost Story (1981),Ghost Story,1981,Drama Horror,,1,3.0,0082449,24634,Ghost Story Drama Horror
5752,Gregory's Girl (1981),Gregory's Girl,1981,Comedy Romance,,1,3.0,0082477,21764,Gregory's Girl Comedy Romance
5755,Happy Birthday to Me (1981),Happy Birthday to Me,1981,Horror Mystery,,2,2.0,0082498,37936,Happy Birthday to Me Horror Mystery
5764,Looker (1981),Looker,1981,Drama Horror Sci-Fi Thriller,,1,4.5,0082677,21874,Looker Drama Horror Sci-Fi Thriller
5767,Teddy Bear (Mis) (1981),Teddy Bear (Mis),1981,Comedy Crime,,1,3.5,0082755,31407,Teddy Bear (Mis) Comedy Crime
5768,Modern Problems (1981),Modern Problems,1981,Comedy Fantasy,,1,3.0,0082763,16471,Modern Problems Comedy Fantasy
5771,My Bloody Valentine (1981),My Bloody Valentine,1981,Drama Horror Thriller,,1,0.5,0082782,39874,My Bloody Valentine Drama Horror Thriller
5772,My Dinner with André (1981),My Dinner with André,1981,Drama,,2,4.75,0082783,25468,My Dinner with André Drama
5773,Neighbors (1981),Neighbors,1981,Comedy,,1,3.0,0082801,19507,Neighbors Comedy
5779,Piranha II: The Spawning (1981),Piranha II: The Spawning,1981,Horror Sci-Fi,,1,2.0,0082910,31646,Piranha II: The Spawning Horror Sci-Fi
5780,Polyester (1981),Polyester,1981,Comedy,,1,3.0,0082926,14269,Polyester Comedy
5782,"Professional, The (Le professionnel) (1981)","Professional, The (Le professionnel)",1981,Action Drama Thriller,,19,3.8684,0082949,1672,"Professional, The (Le professionnel) Action Drama Thriller"
5784,Ghost Ship (2002),Ghost Ship,2002,Horror,,9,2.5,0288477,9645,Ghost Ship Horror
5785,Jackass: The Movie (2002),Jackass: The Movie,2002,Action Comedy Documentary,,17,3.5,0322802,9012,Jackass: The Movie Action Comedy Documentary
5786,Paid in Full (2002),Paid in Full,2002,Action Drama,,1,4.5,0259484,13098,Paid in Full Action Drama
5787,"Truth About Charlie, The (2002)","Truth About Charlie, The",2002,Mystery Thriller,,1,2.5,0270707,13440,"Truth About Charlie, The Mystery Thriller"
5788,All or Nothing (2002),All or Nothing,2002,Drama,,3,3.6667,0286261,12454,All or Nothing Drama
5791,Frida (2002),Frida,2002,Drama Romance,art,16,3.7812,0120679,1360,Frida Drama Romance art
5792,Roger Dodger (2002),Roger Dodger,2002,Comedy Drama,dating,6,3.6667,0299117,13441,Roger Dodger Comedy Drama dating
5796,Casino Royale (1967),Casino Royale,1967,Action Adventure Comedy,,5,2.5,0061452,12208,Casino Royale Action Adventure Comedy
5797,"Company of Wolves, The (1984)","Company of Wolves, The",1984,Fantasy Horror,,1,2.0,0087075,11905,"Company of Wolves, The Fantasy Horror"
5799,Exodus (1960),Exodus,1960,Drama Romance War,,1,3.5,0053804,1941,Exodus Drama Romance War
5801,"Russians Are Coming, the Russians Are Coming, The (1966)","Russians Are Coming, the Russians Are Coming, The",1966,Comedy War,,1,2.5,0060921,31918,"Russians Are Coming, the Russians Are Coming, The Comedy War"
5802,"World of Henry Orient, The (1964)","World of Henry Orient, The",1964,Comedy,teenagers,1,4.0,0058756,19662,"World of Henry Orient, The Comedy teenagers"
5803,I Spy (2002),I Spy,2002,Action Adventure Comedy Crime,,7,2.5,0297181,8427,I Spy Action Adventure Comedy Crime
5804,"Santa Clause 2, The (2002)","Santa Clause 2, The",2002,Children Comedy Fantasy Romance,,5,2.3,0304669,9021,"Santa Clause 2, The Children Comedy Fantasy Romance"
5809,Femme Fatale (2002),Femme Fatale,2002,Crime Thriller,,4,3.375,0280665,9280,Femme Fatale Crime Thriller
5810,8 Mile (2002),8 Mile,2002,Drama,,41,3.2927,0298203,65,8 Mile Drama
5812,Far from Heaven (2002),Far from Heaven,2002,Drama Romance,salute to Douglas Sirk,11,3.8636,0297884,10712,Far from Heaven Drama Romance salute to Douglas Sirk
5816,Harry Potter and the Chamber of Secrets (2002),Harry Potter and the Chamber of Secrets,2002,Adventure Fantasy,Magic|Wizards,102,3.598,0295297,672,Harry Potter and the Chamber of Secrets Adventure Fantasy Magic Wizards
5817,Ararat (2002),Ararat,2002,Drama War,,1,4.5,0273435,16351,Ararat Drama War
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)","Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,Drama Romance,,1,4.5,0313196,542,"Crime of Father Amaro, The (Crimen del padre Amaro, El) Drama Romance"
5820,Standing in the Shadows of Motown (2002),Standing in the Shadows of Motown,2002,Documentary Musical,music business,3,3.5,0314725,30192,Standing in the Shadows of Motown Documentary Musical music business
5826,Rio Grande (1950),Rio Grande,1950,Romance Western,,1,3.5,0042895,11617,Rio Grande Romance Western
5828,Blackrock (1997),Blackrock,1997,Drama Thriller,,1,2.5,0118735,81530,Blackrock Drama Thriller
5829,Men with Brooms (2002),Men with Brooms,2002,Comedy Drama Romance,,1,4.0,0263734,34341,Men with Brooms Comedy Drama Romance
5833,Dog Soldiers (2002),Dog Soldiers,2002,Action Horror,,3,4.6667,0280609,11880,Dog Soldiers Action Horror
5836,Houseboat (1958),Houseboat,1958,Comedy Romance,,1,2.0,0051745,1377,Houseboat Comedy Romance
5838,Madame Bovary (1991),Madame Bovary,1991,Drama,,1,4.0,0102368,2528,Madame Bovary Drama
5839,My Father's Glory (La gloire de mon père) (1990),My Father's Glory (La gloire de mon père),1990,Adventure Drama,,1,4.0,0099669,12716,My Father's Glory (La gloire de mon père) Adventure Drama
5840,"My Mother's Castle (Château de ma mère, Le) (1990)","My Mother's Castle (Château de ma mère, Le)",1990,Comedy Drama,,1,4.0,0099266,12717,"My Mother's Castle (Château de ma mère, Le) Comedy Drama"
5841,Return to the Blue Lagoon (1991),Return to the Blue Lagoon,1991,Adventure Romance,,3,1.6667,0102782,13888,Return to the Blue Lagoon Adventure Romance
5843,Toy Soldiers (1991),Toy Soldiers,1991,Action Drama,,4,2.5,0103112,10750,Toy Soldiers Action Drama
5847,Ragtime (1981),Ragtime,1981,Drama,,1,3.5,0082970,25566,Ragtime Drama
5849,I'm Starting From Three (Ricomincio da Tre) (1981),I'm Starting From Three (Ricomincio da Tre),1981,Comedy,,1,4.5,0081427,13386,I'm Starting From Three (Ricomincio da Tre) Comedy
5853,Scanners (1981),Scanners,1981,Horror Sci-Fi Thriller,,2,3.25,0081455,9538,Scanners Horror Sci-Fi Thriller
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)","Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)",1981,Comedy Drama Romance,,1,4.0,0083089,49934,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) Comedy Drama Romance"
5863,Take This Job and Shove It (1981),Take This Job and Shove It,1981,Comedy,,1,1.0,0083163,42371,Take This Job and Shove It Comedy
5867,Thief (1981),Thief,1981,Crime Drama Thriller,,2,4.5,0083190,11524,Thief Crime Drama Thriller
5872,Die Another Day (2002),Die Another Day,2002,Action Adventure Thriller,,27,2.9259,0246460,36669,Die Another Day Action Adventure Thriller
5873,The Emperor's Club (2002),The Emperor's Club,2002,Drama,,4,3.875,0283530,17187,The Emperor's Club Drama
5874,Friday After Next (2002),Friday After Next,2002,Comedy,,5,2.4,0293815,10426,Friday After Next Comedy
5875,Personal Velocity (2002),Personal Velocity,2002,Drama,short films,1,2.5,0295238,32625,Personal Velocity Drama short films
5876,"Quiet American, The (2002)","Quiet American, The",2002,Drama Thriller War,Graham Greene,5,3.9,0258068,8198,"Quiet American, The Drama Thriller War Graham Greene"
5878,Talk to Her (Hable con Ella) (2002),Talk to Her (Hable con Ella),2002,Drama Romance,coma,14,4.0357,0287467,64,Talk to Her (Hable con Ella) Drama Romance coma
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002,Animation Comedy Musical,,4,1.5,0271263,13376,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) Animation Comedy Musical
5880,Extreme Ops (2002),Extreme Ops,2002,Action Adventure Crime Thriller,,2,1.75,0283160,15074,Extreme Ops Action Adventure Crime Thriller
5881,Solaris (2002),Solaris,2002,Drama Romance Sci-Fi,,20,3.075,0307479,2103,Solaris Drama Romance Sci-Fi
5882,Treasure Planet (2002),Treasure Planet,2002,Adventure Animation Children Sci-Fi IMAX,,8,3.5625,0133240,9016,Treasure Planet Adventure Animation Children Sci-Fi IMAX
5883,They (2002),They,2002,Horror Thriller,,1,1.5,0283632,16028,They Horror Thriller
5884,Chopper Chicks in Zombietown (1989),Chopper Chicks in Zombietown,1989,Comedy Horror,,1,1.0,0103959,27070,Chopper Chicks in Zombietown Comedy Horror
5888,Brother (Brat) (1997),Brother (Brat),1997,Crime Drama,,1,5.0,0118767,20992,Brother (Brat) Crime Drama
5889,"Cruel Romance, A (Zhestokij Romans) (1984)","Cruel Romance, A (Zhestokij Romans)",1984,Drama Romance,,1,5.0,0090368,66091,"Cruel Romance, A (Zhestokij Romans) Drama Romance"
5890,Elling (2001),Elling,2001,Comedy Drama,,2,4.5,0279064,6007,Elling Comedy Drama
5891,I Spit on Your Grave (Day of the Woman) (1978),I Spit on Your Grave (Day of the Woman),1978,Horror Thriller,,4,2.625,0077713,25239,I Spit on Your Grave (Day of the Woman) Horror Thriller
5893,"Last Seduction, The (1994)","Last Seduction, The",1994,Crime Drama Thriller,,2,3.25,0110308,25284,"Last Seduction, The Crime Drama Thriller"
5896,New Waterford Girl (1999),New Waterford Girl,1999,Comedy,,1,4.0,0213121,35612,New Waterford Girl Comedy
5899,Zulu (1964),Zulu,1964,Action Drama War,Africa,4,4.0,0058777,14433,Zulu Action Drama War Africa
5900,Analyze That (2002),Analyze That,2002,Comedy Crime,,8,2.5625,0289848,9932,Analyze That Comedy Crime
5901,Empire (2002),Empire,2002,Crime Drama,,1,4.5,0262396,13369,Empire Crime Drama
5902,Adaptation (2002),Adaptation,2002,Comedy Drama Romance,,46,3.9457,0268126,2757,Adaptation Comedy Drama Romance
5903,Equilibrium (2002),Equilibrium,2002,Action Sci-Fi Thriller,,44,3.875,0238380,7299,Equilibrium Action Sci-Fi Thriller
5909,Visitor Q (Bizita Q) (2001),Visitor Q (Bizita Q),2001,Comedy Drama Horror,,5,3.3,0290329,4241,Visitor Q (Bizita Q) Comedy Drama Horror
5912,Hit the Bank (Vabank) (1981),Hit the Bank (Vabank),1981,Comedy Crime,,1,4.5,0083271,22257,Hit the Bank (Vabank) Comedy Crime
5915,Victory (a.k.a. Escape to Victory) (1981),Victory (a.k.a. Escape to Victory),1981,Action Drama War,,2,4.75,0083284,17360,Victory (a.k.a. Escape to Victory) Action Drama War
5919,Android (1982),Android,1982,Sci-Fi,,2,4.5,0083557,38849,Android Sci-Fi
5922,Attila (Attila Flagello di Dio) (1982),Attila (Attila Flagello di Dio),1982,Action,,1,2.5,0080393,29743,Attila (Attila Flagello di Dio) Action
5925,"Beast Within, The (1982)","Beast Within, The",1982,Horror,,2,2.0,0083629,40219,"Beast Within, The Horror"
5927,"Best Little Whorehouse in Texas, The (1982)","Best Little Whorehouse in Texas, The",1982,Comedy Drama Musical Romance,,1,3.0,0083642,16363,"Best Little Whorehouse in Texas, The Comedy Drama Musical Romance"
5929,"Party 2, The (Boum 2, La) (1982)","Party 2, The (Boum 2, La)",1982,Comedy Romance,,1,3.0,0083686,171,"Party 2, The (Boum 2, La) Comedy Romance"
5932,Burden of Dreams (1982),Burden of Dreams,1982,Documentary,,2,3.75,0083702,42124,Burden of Dreams Documentary
5938,Deathtrap (1982),Deathtrap,1982,Comedy Crime Mystery Thriller,,2,4.5,0083806,17590,Deathtrap Comedy Crime Mystery Thriller
5941,Drumline (2002),Drumline,2002,Comedy Drama Musical Romance,,6,2.9167,0303933,13497,Drumline Comedy Drama Musical Romance
5942,"Hot Chick, The (2002)","Hot Chick, The",2002,Comedy,,6,2.8333,0302640,11852,"Hot Chick, The Comedy"
5943,Maid in Manhattan (2002),Maid in Manhattan,2002,Comedy Romance,,19,2.6053,0252076,7303,Maid in Manhattan Comedy Romance
5944,Star Trek: Nemesis (2002),Star Trek: Nemesis,2002,Action Drama Sci-Fi Thriller,,19,3.1053,0253754,201,Star Trek: Nemesis Action Drama Sci-Fi Thriller
5945,About Schmidt (2002),About Schmidt,2002,Comedy Drama,,26,3.1731,0257360,2755,About Schmidt Comedy Drama
5947,Evelyn (2002),Evelyn,2002,Drama,,1,3.0,0298856,21868,Evelyn Drama
5949,Intact (Intacto) (2001),Intact (Intacto),2001,Thriller,,2,4.25,0220580,10856,Intact (Intacto) Thriller
5951,Morvern Callar (2002),Morvern Callar,2002,Drama,,4,3.25,0300214,18602,Morvern Callar Drama
5952,"Lord of the Rings: The Two Towers, The (2002)","Lord of the Rings: The Two Towers, The",2002,Adventure Fantasy,Myth|Tolkein,188,4.0213,0167261,121,"Lord of the Rings: The Two Towers, The Adventure Fantasy Myth Tolkein"
5953,Devils on the Doorstep (Guizi lai le) (2000),Devils on the Doorstep (Guizi lai le),2000,Drama War,,1,4.0,0245929,25838,Devils on the Doorstep (Guizi lai le) Drama War
5954,25th Hour (2002),25th Hour,2002,Crime Drama,crime|nightclub,22,3.8409,0307901,1429,25th Hour Crime Drama crime nightclub
5955,Antwone Fisher (2002),Antwone Fisher,2002,Drama,,9,3.5556,0168786,13435,Antwone Fisher Drama
5956,Gangs of New York (2002),Gangs of New York,2002,Crime Drama,,55,3.5182,0217505,3131,Gangs of New York Crime Drama
5957,Two Weeks Notice (2002),Two Weeks Notice,2002,Comedy Romance,,19,3.2632,0313737,2642,Two Weeks Notice Comedy Romance
5959,Narc (2002),Narc,2002,Crime Drama Thriller,,9,3.2778,0272207,11022,Narc Crime Drama Thriller
5961,Blue Steel (1990),Blue Steel,1990,Action Thriller,,1,1.5,0099160,9491,Blue Steel Action Thriller
5962,Body of Evidence (1993),Body of Evidence,1993,Drama Thriller,,1,1.0,0106453,2149,Body of Evidence Drama Thriller
5963,"Children's Hour, The (1961)","Children's Hour, The",1961,Drama,,2,3.5,0054743,20139,"Children's Hour, The Drama"
5965,"Duellists, The (1977)","Duellists, The",1977,Action War,,3,4.1667,0075968,19067,"Duellists, The Action War"
5968,Miami Blues (1990),Miami Blues,1990,Comedy Crime Drama,,1,4.0,0100143,14931,Miami Blues Comedy Crime Drama
5969,My Girl 2 (1994),My Girl 2,1994,Comedy Drama Romance,,1,2.5,0110613,11317,My Girl 2 Comedy Drama Romance
5970,My Girl (1991),My Girl,1991,Comedy Drama Romance,,10,3.2,0102492,4032,My Girl Comedy Drama Romance
5971,My Neighbor Totoro (Tonari no Totoro) (1988),My Neighbor Totoro (Tonari no Totoro),1988,Animation Children Drama Fantasy,anime,37,3.9595,0096283,8392,My Neighbor Totoro (Tonari no Totoro) Animation Children Drama Fantasy anime
5974,"Thief of Bagdad, The (1940)","Thief of Bagdad, The",1940,Adventure Fantasy,,1,3.0,0033152,12232,"Thief of Bagdad, The Adventure Fantasy"
5975,War and Peace (1956),War and Peace,1956,Drama Romance War,,1,3.5,0049934,11706,War and Peace Drama Romance War
5979,Attack of the Crab Monsters (1957),Attack of the Crab Monsters,1957,Horror Sci-Fi,,1,3.0,0050147,26946,Attack of the Crab Monsters Horror Sci-Fi
5980,Black Christmas (1974),Black Christmas,1974,Horror Mystery Thriller,,2,3.5,0071222,16938,Black Christmas Horror Mystery Thriller
5984,"Story of O, The (Histoire d'O) (1975)","Story of O, The (Histoire d'O)",1975,Drama Romance,,2,3.5,0073115,4561,"Story of O, The (Histoire d'O) Drama Romance"
5986,Fat City (1972),Fat City,1972,Drama,,1,4.0,0068575,16993,Fat City Drama
5988,Quicksilver (1986),Quicksilver,1986,Drama,,4,2.625,0091814,21332,Quicksilver Drama
5989,Catch Me If You Can (2002),Catch Me If You Can,2002,Crime Drama,crime|cheating|intelligent|Leonardo DiCaprio|lies|smart|Tom Hanks|twists & turns,115,3.9217,0264464,640,Catch Me If You Can Crime Drama crime cheating intelligent Leonardo DiCaprio lies smart Tom Hanks twists & turns
5990,Pinocchio (2002),Pinocchio,2002,Children Comedy Fantasy,,1,3.5,0255477,10599,Pinocchio Children Comedy Fantasy
5991,Chicago (2002),Chicago,2002,Comedy Crime Drama Musical,court|jazz|murder,49,3.7245,0299658,1574,Chicago Comedy Crime Drama Musical court jazz murder
5992,"Hours, The (2002)","Hours, The",2002,Drama Romance,,15,3.7,0274558,590,"Hours, The Drama Romance"
5993,Max (2002),Max,2002,Drama,,5,2.9,0290210,13560,Max Drama
5994,Nicholas Nickleby (2002),Nicholas Nickleby,2002,Drama Romance,Dickens,2,4.0,0309912,29339,Nicholas Nickleby Drama Romance Dickens
5995,"Pianist, The (2002)","Pianist, The",2002,Drama War,holocaust|true story,46,4.1087,0253474,423,"Pianist, The Drama War holocaust true story"
5999,Heavy Metal 2000 (2000),Heavy Metal 2000,2000,Action Adventure Animation Fantasy Sci-Fi,,2,2.25,0119273,16225,Heavy Metal 2000 Action Adventure Animation Fantasy Sci-Fi
6001,"King of Comedy, The (1983)","King of Comedy, The",1983,Comedy Drama,,7,4.0714,0085794,262,"King of Comedy, The Comedy Drama"
6002,Love Liza (2002),Love Liza,2002,Drama,drugs|planes|widows/widowers,3,3.3333,0282698,15395,Love Liza Drama drugs planes widows/widowers
6003,Confessions of a Dangerous Mind (2002),Confessions of a Dangerous Mind,2002,Comedy Crime Drama Thriller,television,15,3.6,0290538,4912,Confessions of a Dangerous Mind Comedy Crime Drama Thriller television
6005,Blue Collar Comedy Tour: The Movie (2003),Blue Collar Comedy Tour: The Movie,2003,Comedy Documentary,,3,3.0,0330069,23626,Blue Collar Comedy Tour: The Movie Comedy Documentary
6006,Just Married (2003),Just Married,2003,Comedy Romance,,8,2.75,0305711,12090,Just Married Comedy Romance
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)","City of Lost Souls, The (Hyôryuu-gai)",2000,Crime Drama Thriller,,1,3.0,0246498,36273,"City of Lost Souls, The (Hyôryuu-gai) Crime Drama Thriller"
6012,"Guy Thing, A (2003)","Guy Thing, A",2003,Comedy Romance,,4,2.5,0295289,9582,"Guy Thing, A Comedy Romance"
6013,Kangaroo Jack (2003),Kangaroo Jack,2003,Action Comedy,,2,1.75,0257568,10628,Kangaroo Jack Action Comedy
6014,National Security (2003),National Security,2003,Action Comedy,,5,2.5,0271668,11078,National Security Action Comedy
6016,City of God (Cidade de Deus) (2002),City of God (Cidade de Deus),2002,Action Adventure Crime Drama Thriller,multiple storylines|true story|crime|photography|violence|not seen,75,4.1467,0317248,598,City of God (Cidade de Deus) Action Adventure Crime Drama Thriller multiple storylines true story crime photography violence not seen
6020,Alice Adams (1935),Alice Adams,1935,Comedy Drama,class,1,3.5,0026056,43886,Alice Adams Comedy Drama class
6021,"American Friend, The (Amerikanische Freund, Der) (1977)","American Friend, The (Amerikanische Freund, Der)",1977,Crime Drama Mystery Thriller,,1,5.0,0075675,11222,"American Friend, The (Amerikanische Freund, Der) Crime Drama Mystery Thriller"
6022,American Me (1992),American Me,1992,Drama,,3,2.5,0103671,13199,American Me Drama
6023,Band of Outsiders (Bande à part) (1964),Band of Outsiders (Bande à part),1964,Comedy Crime Drama Romance,,2,3.5,0057869,8073,Band of Outsiders (Bande à part) Comedy Crime Drama Romance
6025,CB4 - The Movie (1993),CB4 - The Movie,1993,Comedy,,5,2.9,0106500,15278,CB4 - The Movie Comedy
6027,Dogfight (1991),Dogfight,1991,Drama Romance,In Netflix queue,3,4.1667,0101748,14667,Dogfight Drama Romance In Netflix queue
6030,Girls! Girls! Girls! (1962),Girls! Girls! Girls!,1962,Comedy Musical,,1,2.0,0056023,15734,Girls! Girls! Girls! Comedy Musical
6031,Imitation of Life (1959),Imitation of Life,1959,Drama Romance,motherhood|race,2,3.5,0052918,34148,Imitation of Life Drama Romance motherhood race
6033,Mystery Date (1991),Mystery Date,1991,Comedy,,1,3.0,0102500,53027,Mystery Date Comedy
6035,Pépé le Moko (1937),Pépé le Moko,1937,Crime Drama Romance,,2,3.25,0029453,26252,Pépé le Moko Crime Drama Romance
6036,Secret Admirer (1985),Secret Admirer,1985,Comedy Romance,,1,3.0,0089981,24742,Secret Admirer Comedy Romance
6039,"Woman in Red, The (1984)","Woman in Red, The",1984,Comedy Romance,,4,2.375,0088414,5968,"Woman in Red, The Comedy Romance"
6040,Darkness Falls (2003),Darkness Falls,2003,Horror Thriller,,4,2.125,0282209,10727,Darkness Falls Horror Thriller
6041,Amen. (2002),Amen.,2002,Drama,In Netflix queue,3,3.8333,0280653,9045,Amen. Drama In Netflix queue
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),2002,Documentary,,1,3.0,0311320,9082,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) Documentary
6044,Blind Date (1984),Blind Date,1984,Horror Thriller,,1,2.0,0086978,80965,Blind Date Horror Thriller
6049,Ethan Frome (1993),Ethan Frome,1993,Drama,,1,4.0,0106833,61807,Ethan Frome Drama
6051,"Harder They Come, The (1973)","Harder They Come, The",1973,Action Crime Drama,,3,4.1667,0070155,7514,"Harder They Come, The Action Crime Drama"
6055,Sugar Hill (1994),Sugar Hill,1994,Drama,,2,2.25,0107079,39349,Sugar Hill Drama
6057,Biker Boyz (2003),Biker Boyz,2003,Action Crime Drama,,1,2.0,0326769,12253,Biker Boyz Action Crime Drama
6058,Final Destination 2 (2003),Final Destination 2,2003,Horror Thriller,sequel|violent,10,3.05,0309593,9358,Final Destination 2 Horror Thriller sequel violent
6059,"Recruit, The (2003)","Recruit, The",2003,Action Thriller,,17,3.3529,0292506,1647,"Recruit, The Action Thriller"
6060,"Guru, The (2002)","Guru, The",2002,Comedy Romance,,2,3.0,0280720,9027,"Guru, The Comedy Romance"
6062,Lost in La Mancha (2002),Lost in La Mancha,2002,Documentary,,6,3.0833,0308514,21189,Lost in La Mancha Documentary
6063,May (2002),May,2002,Drama Horror,doll,3,3.3333,0303361,10894,May Drama Horror doll
6064,"Harder They Fall, The (1956)","Harder They Fall, The",1956,Drama Film-Noir,,1,4.0,0049291,28528,"Harder They Fall, The Drama Film-Noir"
6067,Ordinary Decent Criminal (2000),Ordinary Decent Criminal,2000,Comedy Crime,,1,4.0,0160611,12490,Ordinary Decent Criminal Comedy Crime
6070,Tokyo Decadence (Topâzu) (1992),Tokyo Decadence (Topâzu),1992,Drama,,1,4.0,0105622,15802,Tokyo Decadence (Topâzu) Drama
6078,Firefox (1982),Firefox,1982,Action Sci-Fi Thriller,,2,2.75,0083943,10724,Firefox Action Sci-Fi Thriller
6086,"I, the Jury (1982)","I, the Jury",1982,Crime Drama Thriller,,1,5.0,0084112,37191,"I, the Jury Crime Drama Thriller"
6090,Kiss Me Goodbye (1982),Kiss Me Goodbye,1982,Comedy,ghosts,1,3.5,0084210,81001,Kiss Me Goodbye Comedy ghosts
6093,"Last Unicorn, The (1982)","Last Unicorn, The",1982,Animation Children Fantasy,,4,3.375,0084237,10150,"Last Unicorn, The Animation Children Fantasy"
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),1982,Action,,1,3.5,0084266,16407,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) Action
6100,"Midsummer Night's Sex Comedy, A (1982)","Midsummer Night's Sex Comedy, A",1982,Comedy Romance,,3,4.0,0084329,8288,"Midsummer Night's Sex Comedy, A Comedy Romance"
